groupID,nucleus_size,g_len,r_len,list_size,depth_approx,time_depth_approx,outcome,calls_recoveringl1,calls_test_conj,time_attack
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,310
G_3_3_09_2,3,100,10,5,2,464,0,4,162,201
G_3_3_07_2,3,100,100,10,6,14745,0,4,133,287
G_3_3_09_1,3,1000,10,10,2,425,0,4,180,491
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,322
G_3_3_09_2,3,100,10,5,2,464,0,4,153,207
G_3_3_07_2,3,100,100,10,6,14745,0,4,82,202
G_3_3_07_2,3,100,100,10,6,14745,0,4,7,166
G_3_3_09_2,3,100,10,5,2,464,0,4,147,225
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,320
G_3_3_07_3,8,1000,10,10,6,909,1,9,0,825
G_3_3_07_2,3,100,100,10,6,14745,0,4,97,218
G_3_3_09_2,3,100,10,5,2,464,0,4,162,235
G_3_3_09_1,3,1000,10,10,2,425,0,4,180,562
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,320
G_3_3_07_2,3,100,100,10,6,14745,0,4,131,265
G_3_3_09_2,3,100,10,5,2,464,0,4,144,232
G_3_3_09_2,3,100,10,5,2,464,0,4,162,239
G_3_3_07_2,3,100,100,10,6,14745,0,4,55,216
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,319
G_3_3_09_1,3,1000,10,10,2,425,0,4,177,440
G_3_3_07_3,8,1000,10,10,6,909,1,9,0,733
G_3_3_09_2,3,100,10,5,2,464,0,4,156,237
G_3_3_07_2,3,100,100,10,6,14745,0,4,133,271
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,332
G_3_3_09_2,3,100,10,10,2,464,0,4,178,230
G_3_3_09_1,3,1000,10,10,2,425,0,4,180,516
G_3_3_07_2,3,100,100,50,6,14745,0,4,9,334
G_3_3_09_2,3,100,10,10,2,464,0,4,177,250
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,339
G_3_3_09_2,3,100,10,10,2,464,0,4,174,250
G_3_3_07_2,3,100,100,50,6,14745,0,4,72,405
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,320
G_3_3_09_1,3,1000,10,10,2,425,0,4,180,526
G_3_3_09_2,3,100,10,10,2,464,0,4,180,239
G_3_3_07_2,3,100,100,50,6,14745,0,4,12,333
G_3_3_09_2,3,100,10,10,2,464,0,4,180,241
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,1079
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,364
G_3_3_09_2,3,100,10,10,2,464,0,4,177,229
G_3_3_09_1,3,1000,10,10,2,425,0,4,177,603
G_3_3_07_2,3,100,100,50,6,14745,0,4,39,362
G_3_3_07_1,5,100,100,50,7,25099,1,8,0,309
G_3_3_09_2,3,100,10,10,2,464,0,4,180,235
G_3_3_07_2,3,100,100,50,6,14745,0,4,19,333
G_3_3_09_2,3,100,10,10,2,464,0,4,177,257
G_3_3_09_1,3,1000,10,10,2,425,0,4,177,535
G_3_3_09_2,3,100,10,10,2,464,0,4,177,218
G_3_3_07_2,3,100,100,50,6,14745,0,4,10,326
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,835
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,921
G_3_3_09_2,3,100,10,10,2,464,0,4,180,238
G_3_3_09_1,3,1000,10,10,2,425,0,4,180,463
G_3_3_07_2,3,100,100,50,6,14745,0,4,25,338
G_3_3_09_2,3,100,10,50,2,464,0,4,300,438
G_3_3_07_2,3,100,100,50,6,14745,0,4,58,371
G_3_3_09_1,3,1000,10,10,2,425,0,4,180,440
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,1021
G_3_3_09_2,3,100,10,50,2,464,0,4,300,438
G_3_3_07_2,3,100,100,50,6,14745,0,4,9,331
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,946
G_3_3_09_1,3,1000,10,10,2,425,0,4,180,586
G_3_3_07_2,3,100,100,50,6,14745,0,4,29,357
G_3_3_09_2,3,100,10,50,2,464,0,4,300,430
G_3_3_09_2,3,100,10,50,2,464,0,4,300,406
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,938
G_3_3_09_2,3,100,10,50,2,464,0,4,299,415
G_3_3_07_2,3,1000,100,5,6,14745,0,4,166,1072
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,915
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,980
G_3_3_09_2,3,100,10,50,2,464,0,4,300,448
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,910
G_3_3_07_2,3,1000,100,5,6,14745,0,4,21,451
G_3_3_09_2,3,100,10,50,2,464,0,4,299,414
G_3_3_07_2,3,1000,100,5,6,14745,0,4,6,362
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,908
G_3_3_09_2,3,100,10,50,2,464,0,4,300,418
G_3_3_07_2,3,1000,100,5,6,14745,0,4,59,453
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,939
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,1062
G_3_3_09_2,3,100,10,50,2,464,0,4,300,428
G_3_3_07_2,3,1000,100,5,6,14745,0,4,41,482
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,798
G_3_3_09_2,3,100,10,50,2,464,0,4,300,428
G_3_3_07_2,3,1000,100,5,6,14745,0,4,60,558
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,855
G_3_3_09_2,3,1000,10,5,2,464,0,4,165,491
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,1030
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,873
G_3_3_09_3,3,10,10,5,3,463,0,4,67,122
G_3_3_07_2,3,1000,100,5,6,14745,0,4,52,604
G_3_3_09_3,3,10,10,5,3,463,0,4,79,135
G_3_3_09_2,3,1000,10,5,2,464,0,4,162,469
G_3_3_09_3,3,10,10,5,3,463,0,4,109,140
G_3_3_09_3,3,10,10,5,3,463,0,4,97,133
G_3_3_03_1,41,10,10,5,10,18684,1,13,0,34916
G_3_3_07_2,3,1000,100,5,6,14745,0,4,33,416
G_3_3_09_3,3,10,10,5,3,463,0,4,70,111
G_3_3_09_3,3,10,10,5,3,463,0,4,111,145
G_3_3_09_2,3,1000,10,5,2,464,0,4,165,536
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,882
G_3_3_09_3,3,10,10,5,3,463,0,4,80,117
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,899
G_3_3_09_3,3,10,10,5,3,463,0,4,84,134
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,1018
G_3_3_09_3,3,10,10,5,3,463,0,4,108,150
G_3_3_07_2,3,1000,100,5,6,14745,0,4,63,686
G_3_3_09_2,3,1000,10,5,2,464,0,4,159,495
G_3_3_09_3,3,10,10,5,3,463,0,4,79,135
G_3_3_09_3,3,10,10,10,3,463,0,4,75,116
G_3_3_09_3,3,10,10,10,3,463,0,4,143,173
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,887
G_3_3_09_2,3,1000,10,5,2,464,0,4,159,398
G_3_3_07_2,3,1000,100,5,6,14745,0,4,18,443
G_3_3_09_3,3,10,10,10,3,463,0,4,98,152
G_3_3_09_3,3,10,10,10,3,463,0,4,134,171
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,889
G_3_3_09_2,3,1000,10,5,2,464,0,4,156,394
G_3_3_09_3,3,10,10,10,3,463,0,4,117,174
G_3_3_07_2,3,1000,100,10,6,14745,0,4,14,460
G_3_3_09_3,3,10,10,10,3,463,0,4,163,176
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,921
G_3_3_09_3,3,10,10,10,3,463,0,4,124,152
G_3_3_07_1,5,1000,100,5,7,25099,1,8,0,878
G_3_3_09_3,3,10,10,10,3,463,0,4,121,153
G_3_3_07_2,3,1000,100,10,6,14745,0,4,23,422
G_3_3_09_2,3,1000,10,5,2,464,0,4,156,609
G_3_3_09_3,3,10,10,10,3,463,0,4,120,158
G_3_3_09_3,3,10,10,10,3,463,0,4,129,171
G_3_3_09_2,3,1000,10,5,2,464,0,4,162,356
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,828
G_3_3_09_3,3,10,10,50,3,463,0,4,225,306
G_3_3_07_2,3,1000,100,10,6,14745,0,4,46,600
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,885
G_3_3_09_3,3,10,10,50,3,463,0,4,228,301
G_3_3_09_2,3,1000,10,5,2,464,0,4,150,504
G_3_3_07_2,3,1000,100,10,6,14745,0,4,5,400
G_3_3_09_3,3,10,10,50,3,463,0,4,220,279
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,1300
G_3_3_09_3,3,10,10,50,3,463,0,4,244,293
G_3_3_09_2,3,1000,10,5,2,464,0,4,153,529
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,908
G_3_3_07_2,3,1000,100,10,6,14745,0,4,34,494
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,869
G_3_3_09_3,3,10,10,50,3,463,0,4,247,291
G_3_3_03_1,41,10,10,5,10,18684,1,13,0,4383
G_3_3_09_2,3,1000,10,10,2,464,0,4,180,458
G_3_3_09_3,3,10,10,50,3,463,0,4,228,287
G_3_3_07_2,3,1000,100,10,6,14745,0,4,25,508
G_3_3_09_3,3,10,10,50,3,463,0,4,233,288
G_3_3_07_3,8,1000,10,50,6,909,1,9,0,905
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,833
G_3_3_09_2,3,1000,10,10,2,464,0,4,180,472
G_3_3_09_3,3,10,10,50,3,463,0,4,258,304
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,242
G_3_3_07_2,3,1000,100,10,6,14745,0,4,23,463
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,936
G_3_3_09_3,3,10,10,50,3,463,0,4,233,290
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,265
G_3_3_09_2,3,1000,10,10,2,464,0,4,180,491
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,200
G_3_3_09_3,3,10,10,50,3,463,0,4,228,292
G_3_3_07_2,3,1000,100,10,6,14745,0,4,23,510
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,949
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,215
G_3_3_09_3,3,100,10,5,3,463,0,4,165,252
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,221
G_3_3_09_2,3,1000,10,10,2,464,0,4,177,474
G_3_3_09_3,3,100,10,5,3,463,0,4,159,236
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,236
G_3_3_09_3,3,100,10,5,3,463,0,4,145,211
G_3_3_07_2,3,1000,100,10,6,14745,0,4,55,700
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,993
G_3_3_09_2,3,1000,10,10,2,464,0,4,174,427
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,278
G_3_3_09_3,3,100,10,5,3,463,0,4,159,214
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,914
G_3_3_09_3,3,100,10,5,3,463,0,4,159,211
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,217
G_3_3_07_2,3,1000,100,10,6,14745,0,4,12,399
G_3_3_09_2,3,1000,10,10,2,464,0,4,171,437
G_3_3_09_3,3,100,10,5,3,463,0,4,147,211
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,228
G_3_3_09_3,3,100,10,5,3,463,0,4,159,220
G_3_3_07_3,8,10,100,5,8,24874,1,11,0,223
G_3_3_09_3,3,100,10,5,3,463,0,4,156,219
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,224
G_3_3_09_2,3,1000,10,10,2,464,0,4,180,484
G_3_3_09_1,3,1000,10,50,2,425,0,4,300,796
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,976
G_3_3_09_3,3,100,10,5,3,463,0,4,156,233
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,224
G_3_3_09_1,3,10,100,5,4,5395,0,4,163,217
G_3_3_07_2,3,1000,100,50,6,14745,0,4,20,712
G_3_3_09_3,3,100,10,5,3,463,0,4,153,237
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,223
G_3_3_09_1,3,10,100,5,4,5395,0,4,162,201
G_3_3_09_2,3,1000,10,10,2,464,0,4,180,494
G_3_3_09_3,3,100,10,10,3,463,0,4,175,214
G_3_3_09_1,3,10,100,5,4,5395,0,4,158,194
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,263
G_3_3_09_3,3,100,10,10,3,463,0,4,180,224
G_3_3_09_1,3,10,100,5,4,5395,0,4,161,199
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,216
G_3_3_09_2,3,1000,10,10,2,464,0,4,180,451
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,960
G_3_3_09_3,3,100,10,10,3,463,0,4,180,230
G_3_3_09_1,3,10,100,5,4,5395,0,4,164,246
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,208
G_3_3_09_1,3,10,100,5,4,5395,0,4,160,198
G_3_3_09_3,3,100,10,10,3,463,0,4,174,225
G_3_3_07_2,3,1000,100,50,6,14745,0,4,8,674
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,225
G_3_3_09_1,3,10,100,5,4,5395,0,4,162,223
G_3_3_09_2,3,1000,10,10,2,464,0,4,177,509
G_3_3_09_3,3,100,10,10,3,463,0,4,180,227
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,223
G_3_3_09_1,3,10,100,5,4,5395,0,4,161,224
G_3_3_09_3,3,100,10,10,3,463,0,4,177,236
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,206
G_3_3_09_1,3,10,100,5,4,5395,0,4,163,222
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,896
G_3_3_09_3,3,100,10,10,3,463,0,4,180,218
G_3_3_07_3,8,10,100,10,8,24874,1,11,0,250
G_3_3_09_1,3,10,100,5,4,5395,0,4,157,205
G_3_3_09_3,3,100,10,10,3,463,0,4,180,236
G_3_3_09_1,3,10,100,10,4,5395,0,4,172,247
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,334
G_3_3_07_2,3,1000,100,50,6,14745,0,4,35,825
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,692
G_3_3_09_3,3,100,10,10,3,463,0,4,180,254
G_3_3_09_1,3,10,100,10,4,5395,0,4,175,232
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,344
G_3_3_09_3,3,100,10,10,3,463,0,4,177,212
G_3_3_09_1,3,10,100,10,4,5395,0,4,172,229
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,888
G_3_3_09_1,3,10,100,10,4,5395,0,4,177,229
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,339
G_3_3_09_3,3,100,10,50,3,463,0,4,300,397
G_3_3_09_1,3,10,100,10,4,5395,0,4,176,237
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,339
G_3_3_09_1,3,10,100,10,4,5395,0,4,175,235
G_3_3_07_2,3,1000,100,50,6,14745,0,4,34,761
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,750
G_3_3_09_3,3,100,10,50,3,463,0,4,300,404
G_3_3_09_1,3,10,100,10,4,5395,0,4,173,234
G_3_3_07_1,5,1000,100,10,7,25099,1,8,0,918
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,336
G_3_3_09_1,3,10,100,10,4,5395,0,4,175,228
G_3_3_09_3,3,100,10,50,3,463,0,4,298,430
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,348
G_3_3_09_1,3,10,100,10,4,5395,0,4,172,243
G_3_3_09_1,3,10,100,10,4,5395,0,4,175,230
G_3_3_09_3,3,100,10,50,3,463,0,4,297,385
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,371
G_3_3_07_2,3,1000,100,50,6,14745,0,4,5,772
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,843
G_3_3_09_1,3,10,100,50,4,5395,0,4,275,374
G_3_3_09_3,3,100,10,50,3,463,0,4,300,389
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,331
G_3_3_09_1,3,10,100,50,4,5395,0,4,264,376
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,327
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1208
G_3_3_09_3,3,100,10,50,3,463,0,4,300,416
G_3_3_09_1,3,10,100,50,4,5395,0,4,265,392
G_3_3_07_3,8,10,100,50,8,24874,1,11,0,357
G_3_3_07_2,3,1000,100,50,6,14745,0,4,11,727
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,733
G_3_3_09_3,3,100,10,50,3,463,0,4,300,394
G_3_3_09_1,3,10,100,50,4,5395,0,4,268,376
G_3_3_07_3,8,100,100,5,8,24874,1,11,0,305
G_3_3_09_1,3,10,100,50,4,5395,0,4,262,358
G_3_3_07_3,8,100,100,5,8,24874,1,11,0,246
G_3_3_09_3,3,100,10,50,3,463,0,4,300,415
G_3_3_07_3,8,100,100,5,8,24874,1,19,186,322
G_3_3_09_1,3,10,100,50,4,5395,0,4,273,363
G_3_3_09_3,3,100,10,50,3,463,0,4,299,397
G_3_3_07_2,3,1000,100,50,6,14745,0,4,9,707
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,777
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1260
G_3_3_09_1,3,10,100,50,4,5395,0,4,270,368
G_3_3_07_3,8,100,100,5,8,24874,1,11,58,491
G_3_3_09_3,3,100,10,50,3,463,0,4,298,419
G_3_3_09_1,3,10,100,50,4,5395,0,4,270,402
G_3_3_07_3,8,100,100,5,8,24874,1,19,197,406
G_3_3_09_3,3,1000,10,5,3,463,0,4,153,529
G_3_3_09_1,3,10,100,50,4,5395,0,4,271,380
G_3_3_07_3,8,100,100,5,8,24874,1,12,131,315
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,787
G_3_3_09_1,3,10,100,50,4,5395,0,4,276,354
G_3_3_07_3,8,100,100,5,8,24874,1,11,1,260
G_3_3_07_2,3,1000,100,50,6,14745,0,4,45,969
G_3_3_09_3,3,1000,10,5,3,463,0,4,156,462
G_3_3_09_1,3,100,100,5,4,5395,0,4,138,237
G_3_3_07_3,8,100,100,5,8,24874,1,11,0,249
G_3_7_03_1,14,10,10,5,14,19895,1,16,5,1038
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1224
G_3_3_09_1,3,100,100,5,4,5395,0,4,135,207
G_3_3_07_3,8,100,100,5,8,24874,1,11,6,242
G_3_3_09_3,3,1000,10,5,3,463,0,4,147,484
G_3_3_09_1,3,100,100,5,4,5395,0,4,102,170
G_3_3_07_3,8,100,100,5,8,24874,1,11,12,249
G_3_3_09_1,3,100,100,5,4,5395,0,4,93,187
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,712
G_3_7_03_1,14,10,10,5,14,19895,1,16,31,661
G_3_3_09_1,3,100,100,5,4,5395,0,4,72,147
G_3_3_07_3,8,100,100,10,8,24874,1,11,6,267
G_3_3_09_3,3,1000,10,5,3,463,0,4,156,544
G_3_3_09_1,3,100,100,5,4,5395,0,4,108,191
G_3_3_07_2,3,1000,100,50,6,14745,0,4,24,867
G_3_3_09_1,3,100,100,5,4,5395,0,4,102,154
G_3_3_07_3,8,100,100,10,8,24874,1,11,0,267
G_3_3_09_1,3,100,100,5,4,5395,0,4,96,180
G_3_3_09_3,3,1000,10,5,3,463,0,4,159,489
G_3_3_09_1,3,100,100,5,4,5395,0,4,84,167
G_3_3_07_3,8,100,100,10,8,24874,1,11,4,349
G_3_3_09_1,3,100,100,5,4,5395,0,2,43,128
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1171
G_3_3_07_3,8,100,100,10,8,24874,1,11,0,242
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,731
G_3_3_09_1,3,100,100,10,4,5395,0,4,134,217
G_3_7_03_1,14,10,10,5,14,19895,1,17,64,1292
G_3_3_09_3,3,1000,10,5,3,463,0,4,147,429
G_3_3_03_1,41,10,10,5,10,18684,1,13,1,15295
G_3_3_07_3,8,100,100,10,8,24874,1,11,9,299
G_3_3_09_1,3,100,100,10,4,5395,0,4,147,235
G_3_3_09_1,3,100,100,10,4,5395,0,4,141,202
G_3_3_07_2,3,1000,100,50,6,14745,0,4,33,903
G_3_3_09_3,3,1000,10,5,3,463,0,4,162,538
G_3_3_07_3,8,100,100,10,8,24874,1,11,19,303
G_3_7_03_1,14,10,10,5,14,19895,1,16,0,740
G_3_3_09_1,3,100,100,10,4,5395,0,4,150,230
G_3_3_07_3,8,100,100,10,8,24874,1,11,0,224
G_3_3_09_1,3,100,100,10,4,5395,0,4,141,222
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,802
G_3_3_09_3,3,1000,10,5,3,463,0,4,162,534
G_3_3_07_3,8,100,100,10,8,24874,1,11,46,380
G_3_3_09_1,3,100,100,10,4,5395,0,4,156,246
G_3_3_07_2,3,10,1000,5,8,431708,0,4,8,614
G_3_3_09_1,3,100,100,10,4,5395,0,4,156,220
G_3_7_03_1,14,10,10,5,14,19895,1,16,0,803
G_3_3_07_3,8,100,100,10,8,24874,1,11,0,253
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1188
G_3_3_09_3,3,1000,10,5,3,463,0,4,162,493
G_3_3_09_1,3,100,100,10,4,5395,0,4,152,260
G_3_3_07_3,8,100,100,10,8,24874,1,11,0,282
G_3_3_09_1,3,100,100,10,4,5395,0,4,144,192
G_3_3_09_2,3,1000,10,50,2,464,0,4,300,795
G_3_3_09_1,3,100,100,10,4,5395,0,4,147,246
G_3_3_07_2,3,10,1000,5,8,431708,0,4,22,657
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,359
G_3_3_09_3,3,1000,10,5,3,463,0,4,159,640
G_3_7_03_1,14,10,10,5,14,19895,1,16,0,998
G_3_3_09_2,3,10,100,5,3,5804,0,4,163,239
G_3_3_09_2,3,10,100,5,3,5804,0,4,160,197
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,379
G_3_3_09_1,3,100,100,50,4,5395,0,4,296,475
G_3_3_09_3,3,1000,10,10,3,463,0,4,180,431
G_3_3_09_2,3,10,100,5,3,5804,0,4,154,211
G_3_3_07_2,3,10,1000,5,8,431708,0,4,41,527
G_3_3_09_2,3,10,100,5,3,5804,0,4,162,225
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,373
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1265
G_3_3_09_1,3,100,100,50,4,5395,0,4,285,420
G_3_3_09_2,3,10,100,5,3,5804,0,4,158,204
G_3_3_09_3,3,1000,10,10,3,463,0,4,177,492
G_3_7_03_1,14,10,10,5,14,19895,1,16,3,1121
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,348
G_3_3_09_2,3,10,100,5,3,5804,0,4,163,250
G_3_3_07_2,3,10,1000,5,8,431708,0,4,14,450
G_3_3_09_1,3,100,100,50,4,5395,0,4,294,484
G_3_3_09_2,3,10,100,5,3,5804,0,4,162,216
G_3_3_09_2,3,10,100,5,3,5804,0,4,147,186
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,394
G_3_3_09_3,3,1000,10,10,3,463,0,4,180,532
G_3_3_09_2,3,10,100,5,3,5804,0,4,162,228
G_3_3_07_2,3,10,1000,5,8,431708,0,4,15,434
G_3_3_09_1,3,100,100,50,4,5395,0,4,291,432
G_3_3_09_2,3,10,100,5,3,5804,0,4,163,219
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,436
G_3_3_09_3,3,1000,10,10,3,463,0,4,180,541
G_3_3_09_2,3,10,100,10,3,5804,0,4,172,226
G_3_3_09_1,3,100,100,50,4,5395,0,4,297,445
G_3_7_03_1,14,10,10,5,14,19895,1,16,0,1390
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1215
G_3_3_09_2,3,10,100,10,3,5804,0,4,173,239
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,386
G_3_3_09_2,3,10,100,10,3,5804,0,4,171,220
G_3_3_09_3,3,1000,10,10,3,463,0,4,180,463
G_3_3_09_1,3,100,100,50,4,5395,0,4,285,431
G_3_3_07_2,3,10,1000,5,8,431708,0,4,165,941
G_3_3_09_2,3,10,100,10,3,5804,0,4,169,218
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,389
G_3_3_09_2,3,10,100,10,3,5804,0,4,173,228
G_3_3_09_1,3,100,100,50,4,5395,0,4,293,453
G_3_7_03_1,14,10,10,5,14,19895,1,16,0,850
G_3_3_09_3,3,1000,10,10,3,463,0,4,177,519
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,378
G_3_3_09_2,3,10,100,10,3,5804,0,4,173,227
G_3_3_07_2,3,10,1000,5,8,431708,0,4,16,469
G_3_3_09_2,3,10,100,10,3,5804,0,4,176,222
G_3_3_09_1,3,100,100,50,4,5395,0,4,294,477
G_3_3_09_2,3,10,100,10,3,5804,0,4,178,227
G_3_3_09_3,3,1000,10,10,3,463,0,4,180,496
G_3_3_07_3,8,100,100,50,8,24874,1,11,0,415
G_3_7_03_1,14,10,10,5,14,19895,1,16,20,651
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1213
G_3_3_09_2,3,10,100,10,3,5804,0,4,171,213
G_3_3_07_2,3,10,1000,5,8,431708,0,4,18,487
G_3_3_09_1,3,100,100,50,4,5395,0,4,294,440
G_3_3_09_2,3,10,100,10,3,5804,0,4,172,230
G_3_3_09_3,3,1000,10,10,3,463,0,4,177,505
G_3_3_09_2,3,10,100,50,3,5804,0,4,263,376
G_3_3_09_1,3,100,100,50,4,5395,0,4,291,453
G_3_3_07_3,8,1000,100,5,8,24874,1,11,0,1037
G_3_3_07_2,3,10,1000,5,8,431708,0,4,48,551
G_3_3_09_3,3,1000,10,10,3,463,0,4,180,518
G_3_3_09_2,3,10,100,50,3,5804,0,4,270,392
G_3_7_03_1,14,10,10,10,14,19895,1,16,0,1231
G_3_3_09_1,3,1000,100,5,4,5395,0,4,144,452
G_3_3_09_2,3,10,100,50,3,5804,0,4,272,369
G_3_7_03_1,14,10,10,10,14,19895,1,16,0,383
G_3_3_07_2,3,10,1000,5,8,431708,0,4,30,505
G_3_3_09_3,3,1000,10,10,3,463,0,4,177,513
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1234
G_3_3_07_3,8,1000,100,5,8,24874,1,11,0,904
G_3_3_09_2,3,10,100,50,3,5804,0,4,267,359
G_3_3_09_1,3,1000,100,5,4,5395,0,4,153,613
G_3_7_03_1,14,10,10,10,14,19895,1,16,0,522
G_3_3_07_2,3,10,1000,10,8,431708,0,4,23,481
G_3_3_09_2,3,10,100,50,3,5804,0,4,277,383
G_3_3_09_1,3,1000,100,5,4,5395,0,4,162,529
G_3_3_09_2,3,10,100,50,3,5804,0,4,269,372
G_3_3_07_3,8,1000,100,5,8,24874,1,11,0,917
G_3_3_09_3,3,1000,10,50,3,463,0,4,300,784
G_3_7_03_1,14,10,10,10,14,19895,1,16,0,780
G_3_3_07_2,3,10,1000,10,8,431708,0,4,29,503
G_3_3_09_2,3,10,100,50,3,5804,0,4,269,360
G_3_3_09_1,3,1000,100,5,4,5395,0,4,156,548
G_3_7_03_1,14,10,10,10,14,19895,1,16,0,343
G_3_3_07_1,5,1000,100,50,7,25099,1,8,0,1197
G_3_3_09_2,3,10,100,50,3,5804,0,4,271,378
G_3_3_07_2,3,10,1000,10,8,431708,0,4,56,615
G_3_3_09_1,3,1000,100,5,4,5395,0,4,165,579
G_3_7_03_1,14,10,10,10,14,19895,1,16,0,510
G_3_3_07_3,8,1000,100,5,8,24874,1,11,0,939
G_3_3_09_2,3,10,100,50,3,5804,0,4,278,365
G_3_3_09_3,3,1000,10,50,3,463,0,4,300,758
